,Agent,Changes,Total TTE,Mean TTE,Completed Mission,Reward,Time Outside Corridor
161,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
162,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
163,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
164,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
165,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
166,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
167,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
168,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
169,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
170,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
171,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
172,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
173,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
174,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
175,Full Agent,2,1143.8559921052192,2.265061370505385,True,8520.809,16.0
176,Full Agent,2,1207.05406766951,2.316802433146852,True,7867.548,3.0
177,Full Agent,2,1478.9883567537909,2.811764936794279,True,5225.491,38.5
178,Full Agent,2,1087.9840151368676,2.1333019904644464,True,9042.871,0.5
179,Full Agent,2,1069.8145330049701,2.1100878363017164,True,9227.82,2.0
180,Full Agent,2,2179.3775570022262,4.832322742798728,False,-16799.133,142.0
181,Full Agent,2,1249.7246286250975,2.403316593509803,True,7466.8613,7.0
182,Full Agent,2,1164.1032428118147,2.2343632299650955,True,8319.169,2.0
183,Full Agent,2,1571.492247639757,3.0337688178373687,True,4355.5596,57.5
184,Full Agent,2,1872.008536012006,3.2727421958251854,True,1400.6743,79.0
185,Full Agent,2,1158.2187439891768,2.244609968971273,True,8404.989,25.5
186,Full Agent,2,1277.4993822080041,2.401314628210534,True,7201.001,23.0
187,Full Agent,2,2145.0618225165426,3.858024860641264,True,-1365.1891,79.5
188,Full Agent,2,1232.3665140781645,2.325219837883329,True,7678.4756,7.5
189,Full Agent,2,1173.8556688818817,2.2617642945700998,True,8231.485,2.0
190,Full Agent,2,981.610798144339,1.9209604660358885,True,10116.053,2.0
191,Full Agent,2,2028.5269585857295,3.027652176993626,True,-255.46875,62.5
192,Full Agent,2,1022.7336134290742,1.948064025579189,True,9721.342,4.5
193,Full Agent,2,1313.4796456315335,2.5603891727710204,True,6863.462,41.5
194,Full Agent,2,2310.0901888102735,3.6668098235083706,False,-13068.478,128.0
195,Full Agent,2,1127.7040340089193,2.1897165708911053,True,8688.255,1.0
